code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,peg
002461,珠江啤酒,啤酒,广东,76.02,6.8,11.07,1104220.0,661240.13,352424.41,552570.63,4.99,0.09,7.09,1.62,20100818,104552.65,0.94,11.59,46.7,41.09,4.57,23289.0,6.55910267472
000981,银亿股份,区域地产,甘肃,44.0,25.74,30.58,2960394.75,2298734.0,158985.63,292656.91,0.96,0.109,2.86,3.35,20000622,470739.31,1.54,6.69,27.32,24.36,8.9,24769.0,6.57698056801
600218,全柴动力,农用机械,安徽,36.13,3.69,3.69,359505.88,246670.34,88048.35,104427.4,2.83,0.128,5.15,1.8,19981203,37116.65,1.01,5.47,-22.17,11.93,2.82,26283.0,6.60511882998
600576,万家文化,影视音像,浙江,90.85,4.8,6.52,217430.8,108045.36,1297.31,116771.42,1.79,0.059,2.94,3.68,20030220,9037.45,0.14,13.75,5.91,31.23,12.27,85901.0,6.60727272727
600992,贵绳股份,钢加工,贵州,181.21,2.45,2.45,229025.55,161238.13,25645.22,84036.9,3.43,0.039,5.56,2.55,20040514,21325.32,0.87,27.22,13.82,13.14,1.2,15022.0,6.6572373255
603699,纽威股份,专用机械,江苏,60.55,7.5,7.5,426155.81,328828.75,69513.75,79958.84,1.07,0.136,3.27,5.03,20140117,68150.82,0.91,9.09,-27.38,32.19,8.7,21632.0,6.66116611661
600356,恒丰纸业,造纸,黑龙江,33.1,2.99,2.99,268330.72,145749.06,81032.5,92567.02,3.1,0.154,6.77,1.51,20010419,63682.68,2.13,4.94,18.95,27.16,6.86,14722.0,6.7004048583
603218,日月股份,工程机械,浙江,51.42,0.41,4.01,352603.06,258647.59,72715.68,86832.63,2.17,0.307,6.64,4.76,20161228,130131.13,3.25,7.67,-21.28,26.61,15.07,25053.0,6.70404172099
002395,双象股份,塑料,江苏,119.95,1.79,1.79,128933.76,82075.1,27806.25,42731.48,2.39,0.064,4.74,3.24,20100429,21169.64,1.18,17.81,-43.06,10.48,1.95,20052.0,6.73498034812
600080,金花股份,中成药,陕西,123.84,3.05,3.05,143988.09,35743.46,38338.17,25259.85,0.83,0.046,3.56,3.17,19970612,42288.78,1.39,18.38,10.3,63.3,3.85,26464.0,6.73775843308
002609,捷顺科技,软件服务,深圳,90.86,3.08,6.65,235625.02,187781.94,9946.21,102012.45,1.53,0.085,3.1,4.99,20110815,39621.05,0.6,13.46,21.2,49.03,19.5,32545.0,6.75037147103
002276,万马股份,电气设备,浙江,115.89,9.37,10.35,662504.81,529667.81,67784.34,155437.25,1.5,0.055,4.25,3.01,20090710,121323.85,1.17,17.16,-44.65,14.37,1.79,115000.0,6.7534965035
600613,神奇制药,中成药,上海,55.14,4.79,5.34,314404.19,199272.59,38787.75,96933.85,1.81,0.096,4.48,2.36,19920820,78613.43,1.47,8.14,-26.01,56.94,7.33,42377.0,6.77395577396
000665,湖北广电,影视音像,湖北,19.69,4.61,6.36,828112.63,90494.02,465892.59,346743.44,5.45,0.308,9.0,1.35,19961210,154061.81,2.42,2.88,1.97,46.25,17.01,20598.0,6.83680555556
600975,新五丰,农业综合,湖南,51.81,4.69,6.53,183799.77,110226.42,57039.48,25223.96,0.39,0.063,1.84,3.55,20040609,22646.2,0.35,7.56,-71.16,11.1,4.76,66600.0,6.85317460317
002137,麦达数字,互联网,深圳,72.46,2.91,5.79,193728.2,100595.11,10964.55,94112.67,1.62,0.062,2.87,3.11,20070613,11992.82,0.21,10.57,-72.61,24.38,8.8,43957.0,6.85525070956
300378,鼎捷软件,软件服务,上海,66.76,2.61,2.61,182827.97,96087.28,46350.18,55977.25,2.14,0.127,4.55,3.73,20140127,31812.22,1.22,9.72,62.49,83.54,5.77,19000.0,6.8683127572
000544,中原环保,环境保护,河南,31.89,2.69,6.5,624326.94,140347.8,281001.84,419318.31,6.45,0.27,8.19,2.1,19931208,42563.71,0.66,4.63,38.37,42.32,37.79,23400.0,6.88768898488
600713,南京医药,医药商业,江苏,28.35,6.94,8.97,1473527.88,1320961.88,71032.31,117182.61,1.31,0.125,3.01,2.36,19960701,47490.01,0.53,4.11,38.04,6.25,0.83,74354.0,6.89781021898
300511,雪榕生物,种植业,上海,74.3,0.95,2.29,308592.94,37275.17,154797.48,55754.61,2.44,0.18,5.78,4.54,20160504,47523.57,2.08,10.73,224.93,23.5,8.58,23593.0,6.92451071761
000901,航天科技,航空,黑龙江,82.62,3.24,4.09,595118.13,339681.19,84128.52,261174.59,6.38,0.174,9.04,3.17,19990401,59097.38,1.44,11.93,161.28,21.03,2.59,56957.0,6.92539815591
000939,凯迪生态,新型电力,湖北,85.93,21.23,39.3,3916324.5,1221753.38,1434297.38,571765.0,1.46,0.033,3.05,1.84,19990923,209750.0,0.53,12.4,23.28,32.11,5.77,61571.0,6.92983870968
300001,特锐德,电气设备,山东,86.38,8.7,9.98,1005443.81,683054.81,156968.41,85227.15,0.85,0.103,2.82,6.28,20091030,85748.31,0.86,12.43,7.61,22.25,3.91,49853.0,6.94931617056
600168,武汉控股,水务,湖北,19.26,7.1,7.1,904582.81,201169.05,538920.0,151263.94,2.13,0.233,6.55,1.37,19980427,219143.3,3.09,2.77,-5.31,28.49,29.04,44766.0,6.95306859206
601595,上海电影,影视音像,上海,42.4,1.06,3.74,278798.09,178276.17,26237.43,82026.93,2.2,0.286,5.2,4.66,20160817,66227.63,1.77,6.07,-13.1,27.53,20.24,34636.0,6.98517298188
002621,三垒股份,专用机械,辽宁,293.23,1.98,3.38,128896.75,85961.63,6213.62,39545.21,1.17,0.026,3.37,4.51,20110929,35709.9,1.06,41.87,-33.24,36.14,14.61,8561.0,7.00334368283
600546,山煤国际,煤炭开采,山西,55.46,19.82,19.82,4302790.0,1919734.63,1046742.88,224503.45,1.13,0.05,2.1,2.67,20030731,-52665.95,-0.27,7.91,122.63,9.55,0.43,57816.0,7.01137800253
601567,三星医疗,电器仪表,浙江,35.0,12.37,14.18,1148805.5,586114.94,99005.28,321158.22,2.26,0.163,4.99,2.29,20110615,226772.3,1.6,4.96,13.65,32.98,11.56,29637.0,7.0564516129
300609,汇纳科技,互联网,上海,237.65,0.25,1.0,45453.65,42971.53,481.45,20729.65,2.07,0.109,4.22,12.33,20170215,10167.8,1.02,33.67,214.53,71.13,17.67,18869.0,7.05821205821
600689,上海三毛,纺织,上海,45.4,1.52,2.01,74572.24,40241.84,5675.3,21178.32,1.05,0.172,2.35,6.64,19931108,-115.37,-0.01,6.41,298.65,7.3,6.04,35044.0,7.08268330733
000877,天山股份,水泥,新疆,214.79,8.8,8.8,1902073.75,416206.19,1313229.63,308310.03,3.5,0.029,6.84,1.82,19990107,153650.66,1.75,30.3,124.55,24.74,0.98,161928.0,7.08877887789
300452,山河药辅,化学制药,安徽,52.39,0.42,0.93,52663.98,34890.57,12005.37,11290.28,1.22,0.271,4.46,6.36,20150515,18494.63,1.99,7.39,-7.88,31.61,16.44,10006.0,7.08930987821
002522,浙江众成,塑料,浙江,152.99,8.33,9.06,247417.72,99965.21,64682.76,64048.2,0.71,0.046,1.97,7.12,20101210,17258.77,0.19,21.53,-14.58,34.64,13.51,34585.0,7.10589874594
000705,浙江震元,医药商业,浙江,42.46,2.82,3.34,210500.17,118979.15,51559.4,53681.05,1.61,0.128,4.03,2.69,19970410,37010.12,1.11,5.96,65.17,15.71,3.4,33483.0,7.12416107383
300539,横河模具,塑料,浙江,90.63,0.64,2.09,72032.93,42508.4,19179.05,1255.25,0.06,0.076,1.73,8.0,20160830,12857.28,0.62,12.69,11.85,25.28,7.68,14645.0,7.14184397163
603198,迎驾贡酒,白酒,安徽,24.37,1.66,8.0,483714.19,328171.69,130159.6,126300.05,1.58,0.412,4.72,4.25,20150528,149212.06,1.87,3.4,-0.32,61.03,21.07,39732.0,7.16764705882
000403,ST生化,生物制药,山西,99.28,2.01,2.73,131599.91,64372.01,46167.67,11393.05,0.42,0.164,2.2,14.78,19960628,15171.04,0.56,13.79,5.43,60.95,13.87,16399.0,7.19941986947
000016,深康佳Ａ,家用电器,深圳,234.39,15.97,24.08,2066606.0,1647460.63,154423.91,7855.63,0.03,0.013,1.22,4.94,19920327,-39629.2,-0.16,32.49,140.53,11.36,0.27,102883.0,7.21421975993
600706,曲江文旅,旅游服务,陕西,35.57,1.78,1.8,170529.77,66416.02,80265.55,44848.15,2.5,0.282,5.22,3.85,19960516,30877.48,1.72,4.91,19.16,32.51,10.15,18953.0,7.24439918534
603988,中电电机,电气设备,江苏,159.3,0.22,0.8,81628.72,65772.68,6106.66,32804.26,4.1,0.222,8.15,8.68,20141104,21700.95,2.71,21.86,-3.64,31.65,13.06,5462.0,7.28728270814
603177,德创环保,环境保护,浙江,161.73,0.51,2.02,118216.57,100265.96,13208.0,11099.61,0.55,0.057,2.5,7.36,20170207,15645.1,0.77,22.14,-44.05,23.65,3.25,27282.0,7.30487804878
002338,奥普光电,电器仪表,吉林,90.94,2.4,2.4,98321.28,71976.68,18537.2,36743.12,1.53,0.11,3.18,6.29,20100115,22520.53,0.94,12.43,1.3,48.36,15.18,9597.0,7.31617055511
000788,北大医药,化学制药,重庆,142.49,5.59,5.96,201173.56,177397.05,15966.94,19917.28,0.33,0.036,1.95,5.2,19970616,32981.6,0.55,19.39,81.82,22.15,2.03,28377.0,7.34863331614
002746,仙坛股份,农业综合,山东,73.81,0.59,1.82,248171.63,145231.13,81582.5,118725.25,6.53,0.204,11.3,2.66,20150216,63676.55,3.5,10.03,-51.49,5.46,3.56,26270.0,7.35892323031
603990,麦迪科技,软件服务,江苏,108.59,0.2,0.81,56298.82,33628.56,21514.55,17648.65,2.18,0.169,4.88,7.53,20161208,15093.94,1.87,14.7,32.11,75.26,13.05,8336.0,7.38707482993
300078,思创医惠,元器件,浙江,81.13,4.94,8.08,269413.53,126753.15,34242.7,79521.13,0.98,0.09,2.47,5.9,20100430,33156.14,0.41,10.92,14.4,42.21,15.28,32504.0,7.42948717949
002658,雪迪龙,环境保护,北京,91.37,3.04,6.05,199161.13,153120.06,15488.57,24627.42,0.41,0.086,2.87,5.48,20120309,77140.38,1.28,12.27,14.63,48.39,13.45,54922.0,7.44661776691
000917,电广传媒,影视音像,湖南,62.56,10.62,14.18,2334706.0,787537.56,598570.06,615700.56,4.34,0.086,7.75,1.39,19990325,267675.56,1.89,8.38,-9.67,22.86,3.22,115894.0,7.46539379475
300364,中文在线,出版业,北京,230.16,4.48,7.12,282944.28,139246.88,2626.51,211895.3,2.98,0.03,3.61,3.88,20150121,23221.56,0.33,30.81,176.61,57.68,7.29,24079.0,7.47030185005
002282,博深工具,轻工机械,河北,71.13,1.84,3.38,105136.6,64213.48,24507.15,30876.9,0.91,0.134,2.48,7.66,20090821,16291.25,0.48,9.5,253.03,35.64,18.04,45000.0,7.48736842105
600874,创业环保,环境保护,天津,47.84,10.87,14.27,1136404.13,395306.69,39392.4,39911.5,0.28,0.179,3.41,5.02,19950630,259258.0,1.82,6.37,7.76,42.19,25.85,133061.0,7.51020408163
300229,拓尔思,软件服务,北京,208.41,4.37,4.71,208779.97,98838.63,17068.36,63341.67,1.34,0.036,3.5,4.25,20110615,54140.7,1.15,27.72,5.11,68.04,5.35,42067.0,7.5183982684
600030,中信证券,证券,深圳,22.27,98.15,121.17,60591176.0,0.0,816483.75,5437119.5,4.49,0.407,11.86,1.53,20030106,4792408.0,3.96,2.95,-6.02,0.0,26.35,520817.0,7.54915254237
002438,江苏神通,机械基件,江苏,75.27,2.76,4.86,238404.42,163129.11,47254.23,81485.18,1.68,0.053,3.47,2.31,20100623,34045.09,0.7,9.94,6.18,35.35,8.05,25403.0,7.57243460765
603020,爱普股份,食品,上海,25.93,1.93,3.2,211986.2,179274.63,13326.62,80285.5,2.51,0.282,5.77,2.53,20150325,64494.61,2.02,3.41,-20.8,20.58,7.56,25100.0,7.60410557185
603006,联明股份,汽车配件,上海,39.02,0.7,1.93,111494.57,54708.38,39680.51,16623.97,0.86,0.283,4.46,4.95,20140630,48898.14,2.54,5.13,-19.21,21.43,11.79,7203.0,7.60623781676
601199,江南水务,水务,江苏,19.97,9.35,9.35,435706.59,202188.97,165230.88,39003.34,0.42,0.164,2.78,2.35,20110317,105835.6,1.13,2.62,-10.76,48.34,25.96,50987.0,7.62213740458
002169,智光电气,电气设备,广东,41.47,5.04,7.88,377380.25,220778.13,97701.75,153930.98,1.95,0.085,3.45,2.05,20070919,36130.06,0.46,5.44,2.96,25.92,10.75,43218.0,7.62316176471
300555,路通视信,通信设备,江苏,82.34,0.5,2.0,76424.81,64498.91,9165.92,16954.46,0.85,0.105,3.04,5.69,20161018,21259.99,1.06,10.78,-14.67,28.9,11.69,15100.0,7.63821892393
000935,四川双马,水泥,四川,183.72,6.29,7.63,577143.63,129077.8,398065.09,99226.86,1.3,0.066,3.62,6.65,19990824,95997.5,1.26,24.01,214.68,17.71,4.03,79770.0,7.65181174511
002076,雪 莱 特,家用电器,广东,172.23,4.21,7.3,203649.48,123648.17,28333.85,14537.26,0.2,0.021,1.39,5.1,20061025,12817.05,0.18,22.46,-19.93,26.14,3.31,35843.0,7.66829919858
002523,天桥起重,工程机械,湖南,69.13,8.21,10.12,309033.5,225840.3,42827.87,45998.87,0.45,0.042,1.84,3.11,20101210,34557.69,0.34,9.0,15.77,27.15,9.1,32552.0,7.68111111111
000523,广州浪奇,日用化工,广东,147.65,4.46,5.23,427907.56,346288.19,45038.0,103263.96,1.97,0.033,3.42,2.82,19931108,17809.78,0.34,19.19,39.06,2.73,0.32,39411.0,7.69411151641
600775,南京熊猫,通信设备,江苏,117.78,6.72,9.14,553248.69,406441.81,95247.53,146415.02,1.6,0.049,3.61,3.2,19961118,67138.93,0.73,15.3,-17.87,14.29,2.56,36414.0,7.69803921569
002358,森源电气,电气设备,河南,37.51,9.1,9.3,772022.19,639389.56,102858.36,239045.59,2.57,0.214,4.99,3.21,20100210,117047.85,1.26,4.87,50.93,27.11,12.86,36275.0,7.7022587269
300173,智慧松德,轻工机械,广东,66.13,3.27,5.86,255727.13,163354.77,1115.77,81742.11,1.39,0.086,2.89,3.95,20110201,27200.53,0.46,8.55,8.01,30.86,20.28,19161.0,7.73450292398
600620,天宸股份,综合类,上海,72.17,6.87,6.87,314395.69,58834.07,7217.05,785.12,0.01,0.09,3.74,3.49,19921117,12621.69,0.18,9.31,16.4,40.27,252.17,25125.0,7.75187969925
601058,赛轮金宇,汽车配件,山东,208.3,22.61,22.94,1382597.75,595163.63,570466.06,96286.85,0.42,0.008,1.92,1.82,20110630,100112.11,0.44,26.72,-90.76,13.06,0.29,69912.0,7.79565868263
300560,中富通,通信设备,福建,116.63,0.26,1.05,55368.86,46668.87,6341.23,18340.73,1.74,0.241,4.47,12.59,20161101,19698.5,1.87,14.96,12.97,29.68,13.19,5726.0,7.79612299465
000859,国风塑业,塑料,安徽,80.09,7.39,7.39,211716.45,95089.18,87866.82,58966.25,0.8,0.032,1.94,2.68,19981119,4645.37,0.06,10.18,389.13,10.42,4.4,63099.0,7.8673870334
000600,建投能源,火力发电,河北,43.03,10.9,17.92,2867641.0,429715.56,1541577.5,440347.16,2.46,0.131,6.0,1.88,19960606,394589.56,2.2,5.46,-79.72,17.59,4.89,109152.0,7.88095238095
000920,南方汇通,环境保护,贵州,45.86,4.22,4.22,175576.34,40167.69,48528.03,0.0,0.0,0.149,1.95,7.0,19990616,23169.96,0.55,5.8,22.52,43.3,11.81,32548.0,7.90689655172
601872,招商轮船,水运,上海,26.18,47.21,52.99,4238174.0,1172613.25,2612326.25,734466.44,1.39,0.098,3.05,1.68,20061201,381200.16,0.72,3.3,-67.11,28.92,15.83,194904.0,7.93333333333
603559,中通国脉,通信设备,吉林,178.69,0.33,1.32,78738.31,67753.59,5270.64,18041.57,1.37,0.081,3.93,7.35,20161202,15889.72,1.2,22.5,-2.72,14.76,4.91,13686.0,7.94177777778
300592,华凯创意,软件服务,湖南,120.86,0.31,1.22,86582.25,77619.75,5822.35,16976.25,1.39,0.093,3.74,6.04,20170120,16224.86,1.33,15.16,24.99,25.17,5.77,11956.0,7.97229551451
600702,沱牌舍得,白酒,四川,101.48,3.37,3.37,393536.41,280708.22,61381.11,80197.34,2.38,0.185,7.01,5.35,19960524,97843.81,2.9,12.72,169.0,73.53,7.09,25701.0,7.97798742138
600332,白云山,中成药,广东,19.01,10.71,16.26,2670311.25,2022994.38,205559.52,987517.19,6.07,0.712,11.1,2.44,20010206,548521.25,3.37,2.38,39.23,37.42,10.42,65807.0,7.98739495798
002405,四维图新,软件服务,北京,134.2,10.26,12.83,1103454.13,587268.75,63630.42,434045.84,3.38,0.1,5.12,4.96,20100518,97018.85,0.76,16.8,54.85,76.24,14.55,100267.0,7.9880952381
600360,华微电子,半导体,吉林,101.28,7.38,7.38,376780.91,221793.17,109755.52,50129.3,0.68,0.05,2.78,3.38,20010316,71314.93,0.97,12.66,32.0,22.72,4.97,76090.0,8.0
600448,华纺股份,纺织,山东,170.81,4.22,4.22,274952.41,141785.34,80332.52,65484.18,1.55,0.018,2.02,3.06,20010903,-22870.1,-0.54,21.28,27.7,6.7,0.58,32133.0,8.02678571429
002590,万安科技,汽车配件,浙江,55.47,4.35,4.8,331029.13,205214.56,55913.45,79001.22,1.65,0.148,3.73,4.41,20110610,45675.98,0.95,6.9,22.81,27.41,6.32,56222.0,8.03913043478
002291,星期六,服饰,广东,92.16,3.63,3.99,358263.69,271595.69,12008.42,94891.55,2.38,0.056,4.66,2.21,20090903,44212.68,1.11,11.42,10.7,54.73,2.83,10429.0,8.0700525394
300287,飞利信,软件服务,北京,41.94,10.41,14.35,698960.44,379805.69,19994.02,330256.09,2.3,0.108,3.92,2.3,20120201,87512.4,0.61,5.14,9.77,40.58,17.77,60100.0,8.15953307393
002820,桂发祥,食品,天津,40.7,0.32,1.28,104938.38,20576.27,16011.52,56159.05,4.39,0.394,7.78,4.12,20161118,26988.55,2.11,4.96,0.64,50.1,19.97,24286.0,8.20564516129
600527,江南高纤,化纤,江苏,91.29,8.02,8.02,169226.77,97148.68,50822.09,12841.95,0.16,0.029,2.02,2.63,20031127,56334.83,0.7,11.1,228.87,13.13,4.31,59461.0,8.22432432432
002389,南洋科技,元器件,浙江,162.07,5.37,7.09,416271.75,144393.92,106303.82,219905.77,3.1,0.077,4.93,5.08,20100413,54334.76,0.77,19.62,-18.18,23.19,8.21,41005.0,8.26044852192
002781,奇信股份,装修装饰,深圳,47.43,0.92,2.25,379326.66,358871.63,5066.23,72526.24,3.22,0.31,7.55,3.89,20151222,68467.0,3.04,5.71,15.44,15.45,4.41,22348.0,8.30647985989
300016,北陆药业,中成药,北京,33.34,2.54,3.26,104806.13,48673.57,19388.96,31755.71,0.97,0.221,2.94,5.0,20091030,27703.52,0.85,4.01,26.92,64.1,25.48,32577.0,8.31421446384
002069,獐子岛,渔业,辽宁,105.14,6.87,7.11,462506.75,304936.22,105641.01,97797.11,1.38,0.043,1.55,5.86,20060928,-82352.67,-1.16,12.6,360.16,17.45,2.04,41405.0,8.34444444444
002255,海陆重工,专用机械,江苏,53.77,4.67,6.21,372491.84,224631.16,57682.96,87447.31,1.41,0.075,3.8,2.11,20080625,77551.34,1.25,6.41,61.65,28.88,10.02,48131.0,8.38845553822
002332,仙琚制药,生物制药,浙江,47.75,7.21,9.16,410879.84,260238.7,86911.31,87856.38,0.96,0.089,2.45,3.45,20100112,32549.9,0.36,5.69,37.78,54.39,6.37,31000.0,8.39191564148
002162,悦心健康,医疗保健,上海,210.04,8.52,8.52,209929.47,68497.77,56259.13,5826.2,0.07,0.014,1.02,5.94,20070823,-20394.31,-0.24,24.96,430.44,35.81,3.03,71234.0,8.41506410256
603817,海峡环保,环境保护,福建,62.37,1.13,4.5,189726.06,29787.14,87798.28,62545.86,1.39,0.13,3.04,4.81,20170220,27358.94,0.61,7.37,20.82,52.96,30.36,56925.0,8.46268656716
002771,真视通,软件服务,北京,70.85,0.71,1.62,92454.47,77912.71,11899.33,19851.2,1.23,0.184,3.73,6.97,20150629,22861.32,1.41,8.37,-7.91,25.95,7.94,18243.0,8.46475507766
600600,青岛啤酒,啤酒,山东,18.22,6.96,13.51,3266115.0,1533745.38,1126567.88,344419.25,2.55,0.85,12.58,2.46,19930827,1070135.25,7.92,2.15,7.43,41.95,7.62,28346.0,8.47441860465
002799,环球印务,广告包装,陕西,133.46,0.77,1.5,67226.0,31914.51,25056.95,14834.09,0.99,0.086,3.39,6.79,20160608,18197.82,1.21,15.72,-19.38,20.87,5.85,17958.0,8.48982188295
300605,恒锋信息,软件服务,福建,101.49,0.21,0.84,58769.68,54092.2,3602.96,23567.24,2.81,0.17,4.93,6.77,20170208,8606.95,1.02,11.95,15.35,27.76,9.71,11930.0,8.49288702929
300137,先河环保,环境保护,河北,93.62,2.96,3.44,175866.11,116672.45,24467.97,67777.0,1.97,0.143,4.25,6.31,20101105,39123.05,1.14,11.0,17.27,48.42,12.16,94752.0,8.51090909091
002225,濮耐股份,其他建材,河南,57.52,6.18,8.9,488826.56,367036.88,62083.3,99154.4,1.11,0.063,2.69,2.68,20080425,45161.8,0.51,6.73,11.21,32.29,4.54,38934.0,8.54680534918
603031,安德利,百货,安徽,76.17,0.4,0.8,143068.02,49566.78,59060.25,24486.02,3.06,0.234,7.37,4.84,20160822,25889.77,3.24,8.87,-13.88,20.38,2.24,11960.0,8.58737316798
000875,吉电股份,火力发电,吉林,141.74,12.95,21.46,3143364.0,449826.59,2047916.75,572636.44,2.67,0.018,3.59,1.4,20020926,-27129.49,-0.13,16.45,-59.31,18.88,1.57,207656.0,8.61641337386
600127,金健米业,农业综合,湖南,260.84,6.42,6.42,181835.42,102797.05,58823.13,46594.07,0.73,0.011,1.17,4.86,19980506,-37330.44,-0.58,30.25,-28.24,9.62,0.53,80443.0,8.62280991736
300386,飞天诚信,软件服务,北京,150.57,1.98,4.18,186166.23,161077.77,4779.16,36365.85,0.87,0.061,3.72,4.98,20140626,68164.07,1.63,17.44,-10.93,40.11,6.33,33771.0,8.63360091743
002350,北京科锐,电气设备,北京,190.27,3.7,3.87,263944.78,182110.41,42292.12,45017.28,1.16,0.036,2.98,4.58,20100203,34872.65,0.9,21.9,-23.24,24.44,1.56,49704.0,8.68812785388
600839,四川长虹,家用电器,四川,53.03,46.11,46.16,6453724.0,4792718.5,557292.69,395556.22,0.86,0.033,2.78,1.28,19940311,420238.91,0.91,6.07,-66.55,13.71,0.44,354636.0,8.73640856672
002778,高科石化,石油加工,江苏,77.41,0.56,0.89,71026.4,51838.7,8581.91,21435.85,2.41,0.176,6.77,4.01,20160106,27034.46,3.03,8.86,-7.52,14.23,5.46,14397.0,8.73702031603
000851,高鸿股份,软件服务,贵州,90.92,5.19,6.51,773143.19,506336.06,10170.71,212372.16,3.26,0.07,4.91,2.36,19980609,34403.48,0.53,10.33,53.43,7.33,1.09,67000.0,8.80154888674
000559,万向钱潮,汽车配件,浙江,35.13,27.48,27.53,1101961.25,667628.0,284925.13,23071.32,0.08,0.161,1.67,6.79,19940110,124751.52,0.45,3.99,-8.28,20.92,8.02,152468.0,8.8045112782
600137,浪莎股份,服饰,四川,185.65,0.97,0.97,57770.46,43979.8,8479.9,34179.76,3.52,0.103,4.77,7.99,19980416,1427.83,0.15,20.96,226.91,20.92,10.89,5300.0,8.85734732824
603011,合锻智能,机床制造,安徽,86.74,2.12,4.46,204221.7,105189.57,30982.0,101071.75,2.27,0.062,3.77,2.85,20141107,20106.35,0.45,9.79,20.41,29.2,7.72,21756.0,8.86006128703
603777,来伊份,其他商业,上海,45.91,0.6,2.44,251557.16,168223.02,52509.26,99090.81,4.07,0.355,7.82,4.17,20161012,60860.38,2.5,5.18,25.07,46.27,4.83,39755.0,8.86293436293
601333,广深铁路,铁路,深圳,36.62,56.52,70.84,3228031.75,548148.94,2318222.5,1156273.75,1.63,0.072,3.95,1.33,20061222,652422.25,0.92,4.13,-25.39,9.6,6.05,259156.0,8.86682808717
600232,金鹰股份,纺织,浙江,167.72,3.65,3.65,177981.0,136320.31,30377.6,39735.3,1.09,0.029,3.25,3.03,20000602,30626.41,0.84,18.9,34.77,13.91,2.08,30091.0,8.87407407407
000650,仁和药业,中成药,江西,22.54,12.38,12.38,389378.31,206153.09,64301.05,29445.75,0.24,0.13,2.25,2.61,19961210,105488.97,0.85,2.51,-8.92,37.51,9.04,102774.0,8.98007968127
600353,旭光股份,元器件,四川,96.46,5.44,5.44,164153.13,128941.88,24431.17,11375.75,0.21,0.039,1.97,3.83,20021120,31390.65,0.58,10.71,3.93,17.82,4.18,51221.0,9.00653594771
002535,林州重机,工程机械,河南,111.13,5.36,8.02,694125.25,370422.88,154907.59,187527.31,2.34,0.026,3.71,1.53,20110111,21018.07,0.26,12.29,124.44,20.84,3.13,56028.0,9.04231082181
002224,三 力 士,橡胶,浙江,46.21,4.7,6.58,177387.92,113995.51,40321.96,12060.23,0.18,0.129,2.46,4.86,20080425,72177.99,1.1,5.09,-13.82,39.41,20.47,80825.0,9.07858546169
000810,创维数字,家用电器,四川,107.35,4.15,10.35,658997.63,546297.38,69208.06,23490.76,0.23,0.053,2.53,4.47,19980602,133041.81,1.29,11.76,-79.81,13.47,1.58,38162.0,9.12840136054
002824,和胜股份,铝,广东,61.88,0.45,1.8,78558.1,48417.55,21403.56,32775.05,1.82,0.29,3.93,6.32,20170112,17409.1,0.97,6.74,-5.17,21.05,9.18,19392.0,9.18100890208
603098,森特股份,装修装饰,北京,49.76,0.63,4.0,218623.22,186531.34,19046.72,46800.65,1.17,0.224,3.91,5.69,20161216,57430.75,1.44,5.4,0.74,23.85,12.92,24729.0,9.21481481481
300052,中青宝,互联网,深圳,182.98,2.6,2.61,115239.07,46611.65,12419.78,26873.9,1.03,0.046,2.48,6.8,20100211,6762.0,0.26,19.67,54.03,53.39,7.23,0.0,9.3024911032
